VehicleType,DayType,StartTime,EndTime,ZoneID,ChargeAmount,EffectiveDate,ErpGantryNo,ErpGantryLocation,latitude,longitude
Light Goods Vehicles,Weekdays,08:30,09:00,BMC,0.0,2024-01-02,23,River Valley Road,1.2929728,103.8438291
Light Goods Vehicles,Weekdays,09:00,09:25,BMC,0.0,2024-01-02,1,Victoria Street,1.3004165,103.8556591
Light Goods Vehicles,Weekdays,09:00,09:25,BMC,0.0,2024-01-02,2,Nicoll Highway,1.2997274,103.8620479
Light Goods Vehicles,Weekdays,09:00,09:25,BMC,0.0,2024-01-02,9,Bencoolen Street,1.3026257,103.8534155
Light Goods Vehicles,Weekdays,09:00,09:25,BMC,0.0,2024-01-02,10,Queen Street,1.301244,103.8549076
Light Goods Vehicles,Weekdays,09:00,09:25,BMC,0.0,2024-01-02,11,North Bridge Road,1.2995755,103.8564418
Light Goods Vehicles,Weekdays,09:00,09:25,BMC,0.0,2024-01-02,16,Beach Road,1.2979165,103.8576525
Light Goods Vehicles,Weekdays,09:00,09:25,BMC,0.0,2024-01-02,17,Temasek Boulevard,1.2960022,103.8596902
Light Goods Vehicles,Weekdays,09:00,09:25,BMC,0.0,2024-01-02,18,Republic Boulevard,1.2951393,103.8625658
Light Goods Vehicles,Weekdays,09:00,09:25,BMC,0.0,2024-01-02,23,River Valley Road,1.2929728,103.8438291
Light Goods Vehicles,Weekdays,09:25,09:30,BMC,0.0,2024-01-02,1,Victoria Street,1.3004165,103.8556591
Light Goods Vehicles,Weekdays,09:25,09:30,BMC,0.0,2024-01-02,2,Nicoll Highway,1.2997274,103.8620479
Light Goods Vehicles,Weekdays,09:25,09:30,BMC,0.0,2024-01-02,9,Bencoolen Street,1.3026257,103.8534155
Light Goods Vehicles,Weekdays,09:25,09:30,BMC,0.0,2024-01-02,10,Queen Street,1.301244,103.8549076
Light Goods Vehicles,Weekdays,09:25,09:30,BMC,0.0,2024-01-02,11,North Bridge Road,1.2995755,103.8564418
Light Goods Vehicles,Weekdays,09:25,09:30,BMC,0.0,2024-01-02,16,Beach Road,1.2979165,103.8576525
Light Goods Vehicles,Weekdays,09:25,09:30,BMC,0.0,2024-01-02,17,Temasek Boulevard,1.2960022,103.8596902
Light Goods Vehicles,Weekdays,09:25,09:30,BMC,0.0,2024-01-02,18,Republic Boulevard,1.2951393,103.8625658
Light Goods Vehicles,Weekdays,09:25,09:30,BMC,0.0,2024-01-02,23,River Valley Road,1.2929728,103.8438291
Light Goods Vehicles,Weekdays,09:30,09:55,BMC,0.0,2024-01-02,1,Victoria Street,1.3004165,103.8556591
Light Goods Vehicles,Weekdays,09:30,09:55,BMC,0.0,2024-01-02,2,Nicoll Highway,1.2997274,103.8620479
Light Goods Vehicles,Weekdays,09:30,09:55,BMC,0.0,2024-01-02,9,Bencoolen Street,1.3026257,103.8534155
Light Goods Vehicles,Weekdays,09:30,09:55,BMC,0.0,2024-01-02,10,Queen Street,1.301244,103.8549076
Light Goods Vehicles,Weekdays,09:30,09:55,BMC,0.0,2024-01-02,11,North Bridge Road,1.2995755,103.8564418
Light Goods Vehicles,Weekdays,09:30,09:55,BMC,0.0,2024-01-02,16,Beach Road,1.2979165,103.8576525
Light Goods Vehicles,Weekdays,09:30,09:55,BMC,0.0,2024-01-02,17,Temasek Boulevard,1.2960022,103.8596902
Light Goods Vehicles,Weekdays,09:30,09:55,BMC,0.0,2024-01-02,18,Republic Boulevard,1.2951393,103.8625658
Light Goods Vehicles,Weekdays,09:30,09:55,BMC,0.0,2024-01-02,23,River Valley Road,1.2929728,103.8438291
Light Goods Vehicles,Weekdays,09:55,10:00,BMC,0.0,2024-01-02,1,Victoria Street,1.3004165,103.8556591
Light Goods Vehicles,Weekdays,09:55,10:00,BMC,0.0,2024-01-02,2,Nicoll Highway,1.2997274,103.8620479
Light Goods Vehicles,Weekdays,09:55,10:00,BMC,0.0,2024-01-02,9,Bencoolen Street,1.3026257,103.8534155
Light Goods Vehicles,Weekdays,09:55,10:00,BMC,0.0,2024-01-02,10,Queen Street,1.301244,103.8549076
Light Goods Vehicles,Weekdays,09:55,10:00,BMC,0.0,2024-01-02,11,North Bridge Road,1.2995755,103.8564418
Light Goods Vehicles,Weekdays,09:55,10:00,BMC,0.0,2024-01-02,16,Beach Road,1.2979165,103.8576525
Light Goods Vehicles,Weekdays,09:55,10:00,BMC,0.0,2024-01-02,17,Temasek Boulevard,1.2960022,103.8596902
Light Goods Vehicles,Weekdays,09:55,10:00,BMC,0.0,2024-01-02,18,Republic Boulevard,1.2951393,103.8625658
Light Goods Vehicles,Weekdays,09:55,10:00,BMC,0.0,2024-01-02,23,River Valley Road,1.2929728,103.8438291
Light Goods Vehicles,Weekdays,10:00,12:00,BMC,0.0,2024-01-02,1,Victoria Street,1.3004165,103.8556591
Light Goods Vehicles,Weekdays,10:00,12:00,BMC,0.0,2024-01-02,2,Nicoll Highway,1.2997274,103.8620479
Light Goods Vehicles,Weekdays,10:00,12:00,BMC,0.0,2024-01-02,9,Bencoolen Street,1.3026257,103.8534155
Light Goods Vehicles,Weekdays,10:00,12:00,BMC,0.0,2024-01-02,10,Queen Street,1.301244,103.8549076
Light Goods Vehicles,Weekdays,10:00,12:00,BMC,0.0,2024-01-02,11,North Bridge Road,1.2995755,103.8564418
Light Goods Vehicles,Weekdays,10:00,12:00,BMC,0.0,2024-01-02,16,Beach Road,1.2979165,103.8576525
Light Goods Vehicles,Weekdays,10:00,12:00,BMC,0.0,2024-01-02,17,Temasek Boulevard,1.2960022,103.8596902
Light Goods Vehicles,Weekdays,10:00,12:00,BMC,0.0,2024-01-02,18,Republic Boulevard,1.2951393,103.8625658
Light Goods Vehicles,Weekdays,10:00,12:00,BMC,0.0,2024-01-02,23,River Valley Road,1.2929728,103.8438291
Light Goods Vehicles,Weekdays,12:00,12:05,BMC,0.0,2024-01-02,1,Victoria Street,1.3004165,103.8556591
Light Goods Vehicles,Weekdays,12:00,12:05,BMC,0.0,2024-01-02,2,Nicoll Highway,1.2997274,103.8620479
Light Goods Vehicles,Weekdays,12:00,12:05,BMC,0.0,2024-01-02,9,Bencoolen Street,1.3026257,103.8534155
Light Goods Vehicles,Weekdays,12:00,12:05,BMC,0.0,2024-01-02,10,Queen Street,1.301244,103.8549076
Light Goods Vehicles,Weekdays,12:00,12:05,BMC,0.0,2024-01-02,11,North Bridge Road,1.2995755,103.8564418
Light Goods Vehicles,Weekdays,12:00,12:05,BMC,0.0,2024-01-02,16,Beach Road,1.2979165,103.8576525
Light Goods Vehicles,Weekdays,12:00,12:05,BMC,0.0,2024-01-02,17,Temasek Boulevard,1.2960022,103.8596902
Light Goods Vehicles,Weekdays,12:00,12:05,BMC,0.0,2024-01-02,18,Republic Boulevard,1.2951393,103.8625658
Light Goods Vehicles,Weekdays,12:00,12:05,BMC,0.0,2024-01-02,23,River Valley Road,1.2929728,103.8438291
Light Goods Vehicles,Weekdays,12:05,14:00,BMC,0.0,2024-01-02,1,Victoria Street,1.3004165,103.8556591
Light Goods Vehicles,Weekdays,12:05,14:00,BMC,0.0,2024-01-02,2,Nicoll Highway,1.2997274,103.8620479
Light Goods Vehicles,Weekdays,12:05,14:00,BMC,0.0,2024-01-02,9,Bencoolen Street,1.3026257,103.8534155
Light Goods Vehicles,Weekdays,12:05,14:00,BMC,0.0,2024-01-02,10,Queen Street,1.301244,103.8549076
Light Goods Vehicles,Weekdays,12:05,14:00,BMC,0.0,2024-01-02,11,North Bridge Road,1.2995755,103.8564418
Light Goods Vehicles,Weekdays,12:05,14:00,BMC,0.0,2024-01-02,16,Beach Road,1.2979165,103.8576525
Light Goods Vehicles,Weekdays,12:05,14:00,BMC,0.0,2024-01-02,17,Temasek Boulevard,1.2960022,103.8596902
Light Goods Vehicles,Weekdays,12:05,14:00,BMC,0.0,2024-01-02,18,Republic Boulevard,1.2951393,103.8625658
Light Goods Vehicles,Weekdays,12:05,14:00,BMC,0.0,2024-01-02,23,River Valley Road,1.2929728,103.8438291
Light Goods Vehicles,Weekdays,14:00,14:05,BMC,0.0,2024-01-02,1,Victoria Street,1.3004165,103.8556591
Light Goods Vehicles,Weekdays,14:00,14:05,BMC,0.0,2024-01-02,2,Nicoll Highway,1.2997274,103.8620479
Light Goods Vehicles,Weekdays,14:00,14:05,BMC,0.0,2024-01-02,9,Bencoolen Street,1.3026257,103.8534155
Light Goods Vehicles,Weekdays,14:00,14:05,BMC,0.0,2024-01-02,10,Queen Street,1.301244,103.8549076
Light Goods Vehicles,Weekdays,14:00,14:05,BMC,0.0,2024-01-02,11,North Bridge Road,1.2995755,103.8564418
Light Goods Vehicles,Weekdays,14:00,14:05,BMC,0.0,2024-01-02,16,Beach Road,1.2979165,103.8576525
Light Goods Vehicles,Weekdays,14:00,14:05,BMC,0.0,2024-01-02,17,Temasek Boulevard,1.2960022,103.8596902
Light Goods Vehicles,Weekdays,14:00,14:05,BMC,0.0,2024-01-02,18,Republic Boulevard,1.2951393,103.8625658
Light Goods Vehicles,Weekdays,14:00,14:05,BMC,0.0,2024-01-02,23,River Valley Road,1.2929728,103.8438291
Light Goods Vehicles,Weekdays,14:05,14:55,BMC,0.0,2024-01-02,1,Victoria Street,1.3004165,103.8556591
Light Goods Vehicles,Weekdays,14:05,14:55,BMC,0.0,2024-01-02,2,Nicoll Highway,1.2997274,103.8620479
Light Goods Vehicles,Weekdays,14:05,14:55,BMC,0.0,2024-01-02,9,Bencoolen Street,1.3026257,103.8534155
Light Goods Vehicles,Weekdays,14:05,14:55,BMC,0.0,2024-01-02,10,Queen Street,1.301244,103.8549076
Light Goods Vehicles,Weekdays,14:05,14:55,BMC,0.0,2024-01-02,11,North Bridge Road,1.2995755,103.8564418
Light Goods Vehicles,Weekdays,14:05,14:55,BMC,0.0,2024-01-02,16,Beach Road,1.2979165,103.8576525
Light Goods Vehicles,Weekdays,14:05,14:55,BMC,0.0,2024-01-02,17,Temasek Boulevard,1.2960022,103.8596902
Light Goods Vehicles,Weekdays,14:05,14:55,BMC,0.0,2024-01-02,18,Republic Boulevard,1.2951393,103.8625658
Light Goods Vehicles,Weekdays,14:05,14:55,BMC,0.0,2024-01-02,23,River Valley Road,1.2929728,103.8438291
Light Goods Vehicles,Weekdays,14:55,15:00,BMC,0.0,2024-01-02,1,Victoria Street,1.3004165,103.8556591
Light Goods Vehicles,Weekdays,14:55,15:00,BMC,0.0,2024-01-02,2,Nicoll Highway,1.2997274,103.8620479
Light Goods Vehicles,Weekdays,14:55,15:00,BMC,0.0,2024-01-02,9,Bencoolen Street,1.3026257,103.8534155
Light Goods Vehicles,Weekdays,14:55,15:00,BMC,0.0,2024-01-02,10,Queen Street,1.301244,103.8549076
Light Goods Vehicles,Weekdays,14:55,15:00,BMC,0.0,2024-01-02,11,North Bridge Road,1.2995755,103.8564418
Light Goods Vehicles,Weekdays,14:55,15:00,BMC,0.0,2024-01-02,16,Beach Road,1.2979165,103.8576525
Light Goods Vehicles,Weekdays,14:55,15:00,BMC,0.0,2024-01-02,17,Temasek Boulevard,1.2960022,103.8596902
Light Goods Vehicles,Weekdays,14:55,15:00,BMC,0.0,2024-01-02,18,Republic Boulevard,1.2951393,103.8625658
Light Goods Vehicles,Weekdays,14:55,15:00,BMC,0.0,2024-01-02,23,River Valley Road,1.2929728,103.8438291
Light Goods Vehicles,Weekdays,15:00,17:30,BMC,0.0,2024-01-02,1,Victoria Street,1.3004165,103.8556591
Light Goods Vehicles,Weekdays,15:00,17:30,BMC,0.0,2024-01-02,2,Nicoll Highway,1.2997274,103.8620479
Light Goods Vehicles,Weekdays,15:00,17:30,BMC,0.0,2024-01-02,9,Bencoolen Street,1.3026257,103.8534155
Light Goods Vehicles,Weekdays,15:00,17:30,BMC,0.0,2024-01-02,10,Queen Street,1.301244,103.8549076
Light Goods Vehicles,Weekdays,15:00,17:30,BMC,0.0,2024-01-02,11,North Bridge Road,1.2995755,103.8564418
Light Goods Vehicles,Weekdays,15:00,17:30,BMC,0.0,2024-01-02,16,Beach Road,1.2979165,103.8576525
Light Goods Vehicles,Weekdays,15:00,17:30,BMC,0.0,2024-01-02,17,Temasek Boulevard,1.2960022,103.8596902
Light Goods Vehicles,Weekdays,15:00,17:30,BMC,0.0,2024-01-02,18,Republic Boulevard,1.2951393,103.8625658
Light Goods Vehicles,Weekdays,15:00,17:30,BMC,0.0,2024-01-02,23,River Valley Road,1.2929728,103.8438291
Light Goods Vehicles,Weekdays,17:30,18:00,BMC,0.0,2024-01-02,1,Victoria Street,1.3004165,103.8556591
Light Goods Vehicles,Weekdays,17:30,18:00,BMC,0.0,2024-01-02,2,Nicoll Highway,1.2997274,103.8620479
Light Goods Vehicles,Weekdays,17:30,18:00,BMC,0.0,2024-01-02,9,Bencoolen Street,1.3026257,103.8534155
Light Goods Vehicles,Weekdays,17:30,18:00,BMC,0.0,2024-01-02,10,Queen Street,1.301244,103.8549076
Light Goods Vehicles,Weekdays,17:30,18:00,BMC,0.0,2024-01-02,11,North Bridge Road,1.2995755,103.8564418
Light Goods Vehicles,Weekdays,17:30,18:00,BMC,0.0,2024-01-02,16,Beach Road,1.2979165,103.8576525
Light Goods Vehicles,Weekdays,17:30,18:00,BMC,0.0,2024-01-02,17,Temasek Boulevard,1.2960022,103.8596902
Light Goods Vehicles,Weekdays,17:30,18:00,BMC,0.0,2024-01-02,18,Republic Boulevard,1.2951393,103.8625658
Light Goods Vehicles,Weekdays,17:30,18:00,BMC,0.0,2024-01-02,23,River Valley Road,1.2929728,103.8438291
Light Goods Vehicles,Weekdays,18:00,18:05,BMC,0.0,2024-01-02,1,Victoria Street,1.3004165,103.8556591
Light Goods Vehicles,Weekdays,18:00,18:05,BMC,0.0,2024-01-02,2,Nicoll Highway,1.2997274,103.8620479
Light Goods Vehicles,Weekdays,18:00,18:05,BMC,0.0,2024-01-02,9,Bencoolen Street,1.3026257,103.8534155
Light Goods Vehicles,Weekdays,18:00,18:05,BMC,0.0,2024-01-02,10,Queen Street,1.301244,103.8549076
Light Goods Vehicles,Weekdays,18:00,18:05,BMC,0.0,2024-01-02,11,North Bridge Road,1.2995755,103.8564418
Light Goods Vehicles,Weekdays,18:00,18:05,BMC,0.0,2024-01-02,16,Beach Road,1.2979165,103.8576525
Light Goods Vehicles,Weekdays,18:00,18:05,BMC,0.0,2024-01-02,17,Temasek Boulevard,1.2960022,103.8596902
Light Goods Vehicles,Weekdays,18:00,18:05,BMC,0.0,2024-01-02,18,Republic Boulevard,1.2951393,103.8625658
Light Goods Vehicles,Weekdays,18:00,18:05,BMC,0.0,2024-01-02,23,River Valley Road,1.2929728,103.8438291
Light Goods Vehicles,Weekdays,18:05,18:55,BMC,0.0,2024-01-02,1,Victoria Street,1.3004165,103.8556591
Light Goods Vehicles,Weekdays,18:05,18:55,BMC,0.0,2024-01-02,2,Nicoll Highway,1.2997274,103.8620479
Light Goods Vehicles,Weekdays,18:05,18:55,BMC,0.0,2024-01-02,9,Bencoolen Street,1.3026257,103.8534155
Light Goods Vehicles,Weekdays,18:05,18:55,BMC,0.0,2024-01-02,10,Queen Street,1.301244,103.8549076
Light Goods Vehicles,Weekdays,18:05,18:55,BMC,0.0,2024-01-02,11,North Bridge Road,1.2995755,103.8564418
Light Goods Vehicles,Weekdays,18:05,18:55,BMC,0.0,2024-01-02,16,Beach Road,1.2979165,103.8576525
Light Goods Vehicles,Weekdays,18:05,18:55,BMC,0.0,2024-01-02,17,Temasek Boulevard,1.2960022,103.8596902
Light Goods Vehicles,Weekdays,18:05,18:55,BMC,0.0,2024-01-02,18,Republic Boulevard,1.2951393,103.8625658
Light Goods Vehicles,Weekdays,18:05,18:55,BMC,0.0,2024-01-02,23,River Valley Road,1.2929728,103.8438291
Light Goods Vehicles,Weekdays,18:55,19:00,BMC,0.0,2024-01-02,1,Victoria Street,1.3004165,103.8556591
Light Goods Vehicles,Weekdays,18:55,19:00,BMC,0.0,2024-01-02,2,Nicoll Highway,1.2997274,103.8620479
Light Goods Vehicles,Weekdays,18:55,19:00,BMC,0.0,2024-01-02,9,Bencoolen Street,1.3026257,103.8534155
Light Goods Vehicles,Weekdays,18:55,19:00,BMC,0.0,2024-01-02,10,Queen Street,1.301244,103.8549076
Light Goods Vehicles,Weekdays,18:55,19:00,BMC,0.0,2024-01-02,11,North Bridge Road,1.2995755,103.8564418
Light Goods Vehicles,Weekdays,18:55,19:00,BMC,0.0,2024-01-02,16,Beach Road,1.2979165,103.8576525
Light Goods Vehicles,Weekdays,18:55,19:00,BMC,0.0,2024-01-02,17,Temasek Boulevard,1.2960022,103.8596902
Light Goods Vehicles,Weekdays,18:55,19:00,BMC,0.0,2024-01-02,18,Republic Boulevard,1.2951393,103.8625658
Light Goods Vehicles,Weekdays,18:55,19:00,BMC,0.0,2024-01-02,23,River Valley Road,1.2929728,103.8438291
Light Goods Vehicles,Weekdays,19:00,19:55,BMC,0.0,2024-01-02,1,Victoria Street,1.3004165,103.8556591
Light Goods Vehicles,Weekdays,19:00,19:55,BMC,0.0,2024-01-02,2,Nicoll Highway,1.2997274,103.8620479
Light Goods Vehicles,Weekdays,19:00,19:55,BMC,0.0,2024-01-02,9,Bencoolen Street,1.3026257,103.8534155
Light Goods Vehicles,Weekdays,19:00,19:55,BMC,0.0,2024-01-02,10,Queen Street,1.301244,103.8549076
Light Goods Vehicles,Weekdays,19:00,19:55,BMC,0.0,2024-01-02,11,North Bridge Road,1.2995755,103.8564418
Light Goods Vehicles,Weekdays,19:00,19:55,BMC,0.0,2024-01-02,16,Beach Road,1.2979165,103.8576525
Light Goods Vehicles,Weekdays,19:00,19:55,BMC,0.0,2024-01-02,17,Temasek Boulevard,1.2960022,103.8596902
Light Goods Vehicles,Weekdays,19:00,19:55,BMC,0.0,2024-01-02,18,Republic Boulevard,1.2951393,103.8625658
Light Goods Vehicles,Weekdays,19:00,19:55,BMC,0.0,2024-01-02,23,River Valley Road,1.2929728,103.8438291
Light Goods Vehicles,Weekdays,19:55,20:00,BMC,0.0,2024-01-02,1,Victoria Street,1.3004165,103.8556591
Light Goods Vehicles,Weekdays,19:55,20:00,BMC,0.0,2024-01-02,2,Nicoll Highway,1.2997274,103.8620479
Light Goods Vehicles,Weekdays,19:55,20:00,BMC,0.0,2024-01-02,9,Bencoolen Street,1.3026257,103.8534155
Light Goods Vehicles,Weekdays,19:55,20:00,BMC,0.0,2024-01-02,10,Queen Street,1.301244,103.8549076
Light Goods Vehicles,Weekdays,19:55,20:00,BMC,0.0,2024-01-02,11,North Bridge Road,1.2995755,103.8564418
Light Goods Vehicles,Weekdays,19:55,20:00,BMC,0.0,2024-01-02,16,Beach Road,1.2979165,103.8576525
Light Goods Vehicles,Weekdays,19:55,20:00,BMC,0.0,2024-01-02,17,Temasek Boulevard,1.2960022,103.8596902
Light Goods Vehicles,Weekdays,19:55,20:00,BMC,0.0,2024-01-02,18,Republic Boulevard,1.2951393,103.8625658
Light Goods Vehicles,Weekdays,19:55,20:00,BMC,0.0,2024-01-02,23,River Valley Road,1.2929728,103.8438291
Light Goods Vehicles,Weekdays,20:00,22:30,BMC,0.0,2024-01-02,1,Victoria Street,1.3004165,103.8556591
Light Goods Vehicles,Weekdays,20:00,22:30,BMC,0.0,2024-01-02,2,Nicoll Highway,1.2997274,103.8620479
Light Goods Vehicles,Weekdays,20:00,22:30,BMC,0.0,2024-01-02,9,Bencoolen Street,1.3026257,103.8534155
Light Goods Vehicles,Weekdays,20:00,22:30,BMC,0.0,2024-01-02,10,Queen Street,1.301244,103.8549076
Light Goods Vehicles,Weekdays,20:00,22:30,BMC,0.0,2024-01-02,11,North Bridge Road,1.2995755,103.8564418
Light Goods Vehicles,Weekdays,20:00,22:30,BMC,0.0,2024-01-02,16,Beach Road,1.2979165,103.8576525
Light Goods Vehicles,Weekdays,20:00,22:30,BMC,0.0,2024-01-02,17,Temasek Boulevard,1.2960022,103.8596902
Light Goods Vehicles,Weekdays,20:00,22:30,BMC,0.0,2024-01-02,18,Republic Boulevard,1.2951393,103.8625658
Light Goods Vehicles,Weekdays,20:00,22:30,BMC,0.0,2024-01-02,23,River Valley Road,1.2929728,103.8438291
Light Goods Vehicles,Saturday,07:00,12:30,BMC,0.0,2024-01-02,1,Victoria Street,1.3004165,103.8556591
Light Goods Vehicles,Saturday,07:00,12:30,BMC,0.0,2024-01-02,2,Nicoll Highway,1.2997274,103.8620479
Light Goods Vehicles,Saturday,07:00,12:30,BMC,0.0,2024-01-02,9,Bencoolen Street,1.3026257,103.8534155
Light Goods Vehicles,Saturday,07:00,12:30,BMC,0.0,2024-01-02,10,Queen Street,1.301244,103.8549076
Light Goods Vehicles,Saturday,07:00,12:30,BMC,0.0,2024-01-02,11,North Bridge Road,1.2995755,103.8564418
